"asin";"name";"rating";"date";"verified";"helpfulVotes"
"B00KM10ITK";"Jaewon Her";1;"18-Aug-15";"TRUE";1
"B00KM10ITK";"Mary Smith";4;"14-Jun-15";"TRUE";1
"B00KM10ITK";"James J.";4;"09-Nov-15";"TRUE";1
"B00KM10ITK";"Alexis";1;"19-Oct-15";"TRUE";54
"B00KM10ITK";"Eva Ortiz";1;"14-May-15";"TRUE";5
"B00KM10ITK";"Manuel Barrantes";1;"05-Jun-16";"TRUE";2
"B00KM10ITK";"Amazon Customer";1;"25-Oct-15";"TRUE";5
"B00KM10ITK";"Amazon Customer";1;"04-Dec-15";"TRUE";2
"B00KM10ITK";"Raphael Madu";2;"20-May-15";"TRUE";3
"B00KM10ITK";"S";1;"30-Apr-15";"TRUE";5
"B00KM10ITK";"Ramy Refat";1;"09-Oct-16";"TRUE";3
"B00KM10ITK";"kyk";3;"07-Apr-17";"TRUE";2
"B00KM10ITK";"pteridos";5;"22-Jul-15";"TRUE";1
"B00KM10ITK";"Steve L.";1;"22-Sep-15";"TRUE";2
"B00KM10ITK";"Latoya Phillips";4;"13-Jul-15";"TRUE";2
"B00KM10ITK";"Lyssia Dean";1;"22-Oct-15";"TRUE";1
"B00KM10ITK";"Facundo Ballesteros";1;"14-Oct-15";"TRUE";2
"B00KM10ITK";"photozrus";4;"03-May-15";"TRUE";3
"B00KM10ITK";"Carlos Alí Briceño Pérez";5;"12-Jul-15";"TRUE";1
"B00KM10ITK";"Halziecle";1;"11-Sep-16";"TRUE";1
"B00KM10ITK";"Amazon Customer";1;"22-Oct-15";"TRUE";1
"B00KM10ITK";"Amazon Customer";1;"12-Oct-16";"TRUE";1
"B00KM10ITK";"Cynthia Hayslett";1;"31-Aug-15";"TRUE";1
"B00KM10ITK";"M W.";5;"17-Jun-15";"TRUE";1
"B00KM10ITK";"Patrick Prosper";5;"29-Jul-15";"TRUE";1
"B00KM10ITK";"Amazon Customer";1;"31-Oct-15";"TRUE";4
"B00KM10ITK";"Kimberly Cornelius";1;"11-May-15";"TRUE";4
"B00KM10ITK";"Amazon Customer";1;"05-Jul-15";"TRUE";5
"B00KM10ITK";"LEED A BETEMIT";4;"14-Jun-15";"TRUE";2
"B00KM10ITK";"maitham";1;"26-May-15";"TRUE";2
"B00KM10ITK";"darryl robertson";1;"13-Sep-15";"TRUE";1
"B00KM10ITK";"Sweetness George";1;"10-May-15";"TRUE";2
"B00KM10ITK";"Miguel Fonseca";1;"23-Apr-15";"TRUE";9
"B00KM10ITK";"Ruben";5;"23-Mar-15";"TRUE";8
"B00KM10ITK";"Sam Isaacs";1;"29-Apr-15";"TRUE";4
"B00KM10ITK";"Thyme4chng";5;"19-Jun-18";"FALSE";1
"B00KM10ITK";"mariam";1;"19-Jul-15";"TRUE";3
"B00KM10ITK";"alanhouston";2;"28-Oct-15";"FALSE";1
"B00KM10ITK";"Jill B. Petersen";1;"23-Dec-15";"FALSE";2
"B00KM10ITK";"Amazon Customer";1;"24-Oct-15";"FALSE";3
"B00KM10ITK";"Amazon Customer";1;"09-Apr-16";"FALSE";1
"B00KM10ITK";"ralph jones";5;"19-Apr-15";"FALSE";9
"B00KM10ITK";"Mischelle McClain";5;"22-Nov-14";"FALSE";5
"B00KM10ITK";"The Chippewa";5;"15-Sep-15";"FALSE";1
"B00KM10ITK";"andres mona";1;"13-Oct-15";"FALSE";1
"B00KM10ITK";"ibis";4;"01-Apr-15";"FALSE";1
"B00KM10ITK";"lagirlmt";4;"13-Feb-15";"FALSE";2
"B00KM10ITK";"J. Pearson";4;"12-Sep-15";"TRUE";188
"B00KM10ITK";"Tim Collins";5;"28-Sep-15";"TRUE";6
"B00KM10ITK";"Caitlin C de Souza";2;"14-Jan-16";"TRUE";3
"B00KM10ITK";"Deus";5;"21-Oct-15";"TRUE";4
"B00KM10ITK";"Amanda C";1;"04-Oct-16";"TRUE";3
"B00KM10ITK";"BJR";4;"29-Jun-15";"TRUE";60
"B00KM10ITK";"MGWarr";1;"02-Sep-18";"TRUE";1
"B00KM10ITK";"Robert Acha";5;"07-Jun-15";"TRUE";21
"B00KM10ITK";"julie";3;"24-Feb-17";"TRUE";2
"B00KM10ITK";"Billi Greene";5;"13-Jul-15";"TRUE";4
"B00KM10ITK";"Amazon Customer";1;"04-Dec-17";"TRUE";3
"B00KM10ITK";"rechia paula laus";4;"02-Jan-16";"TRUE";3
"B00KM10ITK";"Jake Carter";5;"29-Jan-16";"TRUE";2
"B00KM10ITK";"Nick";1;"12-Sep-15";"TRUE";11
"B00KM10ITK";"UN HA KIM";5;"23-Aug-17";"TRUE";1
"B00KM10ITK";"Mona E.";1;"10-May-17";"TRUE";2
"B00KM10ITK";"William R Scott III";1;"02-Sep-16";"TRUE";3
"B00KM10ITK";"Meeeeeeeeeew";5;"12-Mar-16";"TRUE";5
"B00KM10ITK";"Gee";1;"06-Sep-15";"TRUE";14
"B00KM10ITK";"Michael C.";5;"15-Jul-15";"TRUE";3
"B00KM10ITK";"nebster";5;"20-Feb-17";"TRUE";1
"B00KM10ITK";"Luduing Rodriguez";5;"23-Nov-15";"TRUE";1
"B00KM10ITK";"Amazon Customer";1;"20-Nov-17";"TRUE";2
"B00KM10ITK";"Jose F";1;"28-Sep-16";"TRUE";1
"B00KM10ITK";"Carlos G.";1;"20-Apr-16";"TRUE";1
"B00KM10ITK";"Tamara Miller";5;"21-Aug-15";"TRUE";2
"B00KM10ITK";"Kobe L.";5;"14-Mar-17";"TRUE";1
"B00KM10ITK";"ad manager";4;"08-Jun-17";"TRUE";1
"B00KM10ITK";"jose luis vasquez";1;"03-Sep-16";"TRUE";2
"B00KM10ITK";"A DOC";5;"03-Sep-15";"TRUE";1
"B00KM10ITK";"Cadet";5;"21-Oct-15";"TRUE";1
"B00KM10ITK";"Bogille";5;"26-May-18";"TRUE";1
"B00KM10ITK";"Jesus Granados";1;"20-Nov-15";"TRUE";2
"B00KM10ITK";"Anon";5;"31-Mar-17";"TRUE";1
"B00KM10ITK";"James Milne";4;"12-Nov-15";"TRUE";1
"B00KM10ITK";"Harvey I. Warner";4;"23-Nov-15";"TRUE";1
"B00KM10ITK";"Johnfourtytwo";2;"18-Jan-18";"TRUE";1
"B00KM10ITK";"kenny nixon";5;"16-May-15";"TRUE";37
"B00KM10ITK";"grandmasandi";4;"24-Apr-16";"TRUE";1
"B00KM10ITK";"Dario";5;"23-Dec-15";"TRUE";1
"B00KM10ITK";"Del";5;"14-May-16";"TRUE";1
"B00KM10ITK";"Titi";4;"23-Apr-16";"TRUE";1
"B00KM10ITK";"Sonia L.";5;"18-Mar-16";"TRUE";4
"B00KM10ITK";"Rebirth";5;"08-Oct-15";"TRUE";1
"B00KM10ITK";"Larry Trujillo";4;"14-May-15";"TRUE";4
"B00KM10ITK";"J. Korp";5;"03-Apr-16";"TRUE";1
"B00KM10ITK";"Ethel L. Meadows";1;"14-Nov-15";"TRUE";4
"B00KM10ITK";"Anonymous";5;"23-Mar-16";"TRUE";1
"B00KM10ITK";"Ute Oswald";1;"02-Dec-15";"TRUE";2
"B00KM10ITK";"Mathew D. Zemek";1;"24-Jun-16";"TRUE";2
"B00KM10ITK";"AiCpo";1;"28-Nov-15";"TRUE";3
"B00KM10ITK";"Obed Paulino";5;"19-May-16";"TRUE";1
"B00KM10ITK";"Robert Danks";5;"02-Mar-16";"TRUE";1
"B00KM10ITK";"Jim Mcdonald";4;"30-May-15";"TRUE";2
"B00KM10ITK";"Jose Cruz";4;"01-Jul-16";"TRUE";1
"B00KM10ITK";"Amoy C.";3;"19-Sep-15";"TRUE";1
"B00KM10ITK";"Erick Rincon";5;"27-Apr-16";"TRUE";1
"B00KM10ITK";"andrea floto";1;"26-Mar-16";"TRUE";1
"B00KM10ITK";"Biniam";5;"20-Nov-15";"TRUE";1
"B00KM10ITK";"Arjun varma";5;"21-Sep-15";"TRUE";2
"B00KM10ITK";"chaz";3;"30-Oct-17";"TRUE";1
"B00KM10ITK";"Enrique R.";4;"28-Mar-16";"TRUE";1
"B00KM10ITK";"Ignacio Gonzalez";1;"06-Nov-15";"TRUE";4
"B00KM10ITK";"Him and Me";5;"27-May-15";"TRUE";1
"B00KM10ITK";"J. Walcott";3;"26-Aug-15";"TRUE";1
"B00KM10ITK";"JLM";5;"06-Jul-15";"TRUE";1
"B00KM10ITK";"Jmmy";5;"29-May-15";"TRUE";1
"B00KM10ITK";"SERGIO SUIKOWSKY";5;"23-Aug-15";"TRUE";1
"B00KM10ITK";"Félix";5;"12-Jun-15";"TRUE";2
"B00KM10ITK";"Margaret Walkes";5;"13-Aug-15";"TRUE";1
"B00KM10ITK";"Dr Einstein Von Brainstorm";5;"18-Aug-15";"TRUE";1
"B00KM10ITK";"Lyssa Jobe-Hurt";4;"16-Feb-16";"TRUE";1
"B00KM10ITK";"Muharem";5;"11-Jun-15";"TRUE";2
"B00KM10ITK";"Amazon Customer";1;"18-Oct-16";"TRUE";1
"B00KM10ITK";"Kindle Customer";5;"05-May-17";"TRUE";1
"B00KM10ITK";"Sebastian Carvallo";5;"08-Apr-15";"TRUE";1
"B00KM10ITK";"Jhenzell Delgado";5;"24-Oct-15";"TRUE";1
"B00KM10ITK";"Ray";5;"06-Mar-16";"TRUE";1
"B00KM10ITK";"Mosewol";4;"16-Dec-15";"TRUE";1
"B00KM10ITK";"Paola G.";1;"19-Nov-15";"TRUE";3
"B00KM10ITK";"Morgan";5;"25-Mar-16";"TRUE";3
"B00KM10ITK";"Jeffrey C. Zdrojewski";4;"24-Apr-15";"TRUE";1
"B00KM10ITK";"xavier brown";2;"29-Oct-15";"TRUE";1
"B00KM10ITK";"H. B. Hidalgo";1;"14-Apr-15";"TRUE";17
"B00KM10ITK";"arteguru";5;"12-May-15";"TRUE";1
"B00KM10ITK";"shawna m johnston";5;"24-Jul-15";"TRUE";1
"B00KM10ITK";"Blessed & Highly Favoured";4;"18-Apr-15";"TRUE";3
"B00KM10ITK";"Alexis Ascanio";5;"04-Jun-15";"TRUE";1
"B00KM10ITK";"Mrityunjay Kothari";3;"18-Jul-15";"TRUE";9
"B00KM10ITK";"betsy";1;"05-Oct-16";"TRUE";1
"B00KM10ITK";"Joanna SF";5;"04-May-15";"TRUE";3
"B00KM10ITK";"CandyGuy";1;"27-Nov-15";"TRUE";2
"B00KM10ITK";"Mike Calimari";2;"17-Nov-15";"TRUE";1
"B00KM10ITK";"Jesse Morrell";5;"04-May-15";"TRUE";28
"B00KM10ITK";"Pablo Villegas";5;"10-May-15";"TRUE";3
"B00KM10ITK";"Hank";1;"03-Jan-17";"TRUE";2
"B00KM10ITK";"Arrad";2;"03-Aug-15";"TRUE";3
"B00KM10ITK";"Dan";2;"12-Jul-15";"TRUE";1
"B00KM10ITK";"Marwin Carvallo";5;"22-Jun-15";"TRUE";1
"B00KM10ITK";"Raffi";5;"12-Jul-16";"TRUE";2
"B00KM10ITK";"David L.";5;"10-Jul-15";"TRUE";1
"B00KM10ITK";"yamilet";4;"18-Jul-15";"TRUE";1
"B00KM10ITK";"Jean Yves";5;"14-Jun-15";"TRUE";1
"B00KM10ITK";"C B Johnson";3;"23-Jun-15";"TRUE";3
"B00KM10ITK";"DM";1;"19-Oct-15";"TRUE";1
"B00KM10ITK";"Jared Gregory";1;"20-Jul-15";"TRUE";6
"B00KM10ITK";"Akexz75";1;"03-Sep-15";"TRUE";106
"B00KM10ITK";"Gilbert Wheeler";5;"01-Jul-15";"TRUE";1
"B00KM10ITK";"Bim Jones";1;"02-Oct-15";"TRUE";3
"B00KM10ITK";"FlyBoy";5;"09-Jul-15";"TRUE";6
"B00KM10ITK";"SK";5;"02-Feb-15";"FALSE";73
"B00KM10ITK";"Amazon Customer";1;"24-Nov-15";"TRUE";1
"B00KM10ITK";"Anastasia Richardson";1;"29-Aug-15";"TRUE";2
"B00KM10ITK";"Kailash Garg";1;"27-Dec-14";"TRUE";42
"B00KM10ITK";"Reviewify Mark";5;"30-Oct-15";"FALSE";4
"B00KM10ITK";"Kindle Customer";1;"05-Apr-15";"FALSE";7
"B00KM10ITK";"Bookworm";3;"03-Mar-18";"FALSE";1
"B00KM10ITK";"Natalya";2;"31-Jul-15";"TRUE";2
"B00KM10ITK";"J. Vail";5;"10-Oct-17";"FALSE";1
"B00KM10ITK";"Gerardo Piero Pavone";5;"21-Jun-17";"FALSE";1
"B00KM10ITK";"MDL";4;"19-Jun-15";"FALSE";1
"B00L4DXRS4";"Armando P";5;"12-Jan-16";"TRUE";5
"B00L4DXRS4";"Gill";2;"12-Jul-15";"TRUE";15
"B00L4DXRS4";"Mr. Phelps";4;"28-Aug-14";"TRUE";33
"B00L4DXRS4";"Amazon Customer";5;"08-Nov-15";"TRUE";1
"B00L4DXRS4";"powertapster";4;"18-Feb-16";"TRUE";1
"B00L4DXRS4";"David Feller";5;"21-Jan-16";"TRUE";1
"B00L4DXRS4";"sajax";3;"12-Mar-16";"TRUE";1
"B00L4DXRS4";"carlos-venezuela";5;"02-Aug-16";"TRUE";1
"B00L4DXRS4";"Pablo Quijada";5;"09-Mar-15";"TRUE";1
"B00L4DXRS4";"JC";4;"25-Aug-14";"TRUE";12
"B00L4DXRS4";"R. Laudig";1;"17-Jun-15";"TRUE";5
"B00L4DXRS4";"Ronny Chacin";5;"09-Jan-15";"TRUE";31
"B00L4DXRS4";"100 Watt Walrus";3;"13-Dec-14";"TRUE";1
"B00L4DXRS4";"Narciso Jose Gonzalez Natera";3;"17-Oct-14";"TRUE";1
"B00L4DXRS4";"Huy";4;"16-Sep-14";"TRUE";4
"B00L4DXRS4";"Alfredo";5;"29-Oct-14";"TRUE";2
"B00L4DXRS4";"Paul Ladda";1;"01-Sep-16";"TRUE";1
"B00L4DXRS4";"Emelia Cruickshank";1;"23-Feb-15";"TRUE";2
"B00L4DXRS4";"Abnellys Ochoa";5;"03-Nov-14";"TRUE";1
"B00L4DXRS4";"hassane";1;"27-Feb-15";"TRUE";1
"B00L4DXRS4";"Isabel Hernuczon";5;"27-Oct-14";"TRUE";21
"B00L4DXRS4";"HAMAD";1;"16-Sep-14";"TRUE";1
"B00L4DXRS4";"Javier";5;"16-Sep-15";"FALSE";1
"B00L4DXRS4";"Ibrahin Centella";5;"06-Sep-14";"FALSE";1
"B00L4DXRS4";"Dale";4;"09-Mar-16";"TRUE";1
"B00L4DXRS4";"JozefAZ";4;"08-May-16";"TRUE";3
"B00L4DXRS4";"AvidReader";3;"25-Oct-15";"TRUE";1
"B00L4DXRS4";"E.F.";5;"16-Oct-15";"TRUE";3
"B00L4DXRS4";"Eduardo Melendez Ruiz";5;"17-Jan-16";"TRUE";3
"B00L4DXRS4";"YOB";5;"07-Mar-15";"TRUE";4
"B00L4DXRS4";"Mariela Leal";5;"15-Oct-15";"TRUE";1
"B00L4DXRS4";"johnn";5;"27-Jun-16";"TRUE";1
"B00L4DXRS4";"sidney";5;"17-Feb-15";"TRUE";1
"B00L4DXRS4";"Allen Vivas";5;"18-Jun-16";"TRUE";1
"B00L4DXRS4";"jordan";5;"17-Feb-15";"TRUE";1
"B00L4DXRS4";"Amazon Customer";5;"10-Aug-16";"TRUE";1
"B00L4DXRS4";"alexandra mateo";5;"06-May-15";"TRUE";1
"B00L4DXRS4";"Francisco Hernàndez";5;"29-Jan-15";"TRUE";1
"B00L4DXRS4";"Jaime Daniel";5;"06-Oct-15";"TRUE";1
"B00L4DXRS4";"Alagappan";1;"14-May-16";"TRUE";1
"B00L4DXRS4";"Yordy Rujano";5;"20-Feb-15";"TRUE";1
"B00L4DXRS4";"JOSE TORCATES";4;"10-Feb-15";"TRUE";1
"B00L4DXRS4";"Boston USA";5;"20-Jan-16";"TRUE";5
"B00L4DXRS4";"Rafael Mendez";4;"23-Apr-15";"TRUE";1
"B00L4DXRS4";"Becky Scoviac";3;"07-Apr-15";"TRUE";1
"B00L4DXRS4";"Tried n True";2;"05-Jan-15";"TRUE";5
"B00L4DXRS4";"joalbert munoz";5;"15-Feb-15";"TRUE";2
"B00L4DXRS4";"Ileana Aparicio";1;"18-Jul-16";"TRUE";1
"B00L4DXRS4";"ERNEST OHIREMEN ODEH";5;"15-Sep-14";"TRUE";1
"B00L4DXRS4";"Kevin M.";4;"13-Jan-15";"TRUE";2
"B00L4DXRS4";"Cindy Barreto";5;"07-Feb-15";"TRUE";1
"B00L4DXRS4";"LUHATA LOHESE ABEL";2;"02-Mar-15";"TRUE";1
"B00L4DXRS4";"David Iman";5;"07-Aug-14";"TRUE";2
"B00L4DXRS4";"Magaly Rengifo";2;"13-Sep-14";"TRUE";5
"B00L4DXRS4";"madclown";2;"12-Oct-15";"FALSE";2
"B00LAEA8E8";"gamerguy2002";1;"26-Apr-18";"TRUE";29
"B00LAEA8E8";"RocketCityEngineer";2;"31-May-17";"TRUE";9
"B00LAEA8E8";"Joseph Van Gyzen";1;"23-Apr-17";"TRUE";21
"B00LAEA8E8";"mathew stankevitz";1;"22-Nov-17";"TRUE";7
"B00LAEA8E8";"R. Lee";4;"14-Mar-17";"TRUE";24
"B00LAEA8E8";"Mike";2;"16-Aug-17";"TRUE";4
"B00LAEA8E8";"LW";1;"12-Nov-17";"TRUE";2
"B00LAEA8E8";"DNS";1;"30-Jul-17";"TRUE";4
"B00LAEA8E8";"Jonah";5;"23-Oct-16";"TRUE";3
"B00LAEA8E8";"Joy Erickson";5;"28-Jun-18";"TRUE";1
"B00LAEA8E8";"Frank";1;"30-Jun-17";"TRUE";2
"B00LAEA8E8";"Amazon Customer";4;"11-Mar-17";"TRUE";1
"B00LAEA8E8";"Edward Velez";1;"09-Jan-17";"TRUE";6
"B00LAEA8E8";"jhca";5;"03-Jun-17";"TRUE";1
"B00LAEA8E8";"John123";1;"25-Aug-17";"TRUE";1
"B00LAEA8E8";"Amazon Customer";1;"17-Dec-18";"TRUE";1
"B00LAEA8E8";"Amazon Customer";1;"08-Aug-17";"TRUE";3
"B00LAEA8E8";"Devlin";1;"05-Oct-18";"TRUE";1
"B00LAEA8E8";"Joseph McElwrath";1;"23-Apr-17";"TRUE";4
"B00LAEA8E8";"Amazon Customer";4;"05-Apr-17";"TRUE";1
"B00LAEA8E8";"Legomom730";2;"23-Mar-17";"TRUE";1
"B00LAEA8E8";"Seeker";1;"17-Dec-17";"TRUE";1
"B00LAEA8E8";"Amazon Customer";2;"03-Apr-17";"TRUE";1
"B00LAEA8E8";"64waves";1;"17-Dec-17";"TRUE";2
"B00LAEA8E8";"Blue Demon";5;"29-Jul-17";"TRUE";1
"B00LAEA8E8";"Cindy P.";5;"03-Sep-16";"TRUE";2
"B00LAEA8E8";"Vanessa";5;"05-Apr-17";"TRUE";1
"B00LAEA8E8";"Michael B.";5;"22-Dec-14";"TRUE";8
"B00LAEA8E8";"Kindle Customer";1;"06-Oct-16";"TRUE";3
"B00LAEA8E8";"Michael";5;"03-Sep-16";"TRUE";1
"B00LAEA8E8";"Michael M.";5;"31-Aug-15";"TRUE";40
"B00LAEA8E8";"Karensunfire";1;"23-Feb-17";"TRUE";4
"B00LAEA8E8";"BRANDY BORGOGNONI";1;"13-Mar-17";"TRUE";2
"B00LAEA8E8";"Amazon Customer";3;"29-Aug-16";"TRUE";1
"B00LAEA8E8";"Paul";1;"16-Jun-17";"TRUE";4
"B00LAEA8E8";"gil";1;"02-May-17";"TRUE";4
"B00LAEA8E8";"Amazon Customer";1;"12-Jun-17";"TRUE";2
"B00LAEA8E8";"Lisa French";1;"13-Mar-16";"TRUE";7
"B00LAEA8E8";"Amazon Customer";5;"15-Jul-15";"TRUE";32
"B00LAEA8E8";"AvidReader";4;"23-Apr-17";"TRUE";1
"B00LAEA8E8";"Amazon Customer";1;"16-May-17";"TRUE";2
"B00LAEA8E8";"manny";5;"24-Aug-17";"TRUE";1
"B00LAEA8E8";"K. Logsdon";3;"14-Feb-17";"TRUE";1
"B00LAEA8E8";"Michael Benfield";4;"04-Sep-19";"TRUE";1
"B00LAEA8E8";"Rocky";3;"16-Feb-16";"TRUE";2
"B00LAEA8E8";"Crystal";1;"30-Apr-17";"TRUE";2
"B00LAEA8E8";"Raine";1;"13-Sep-16";"TRUE";2
"B00LAEA8E8";"Kindle Customer marylee";5;"31-Dec-16";"TRUE";1
"B00LAEA8E8";".";1;"08-Mar-17";"TRUE";1
"B00LAEA8E8";"Ram Stanger";1;"26-Sep-17";"TRUE";1
"B00LAEA8E8";"Amazon Customer";1;"16-May-17";"TRUE";1
"B00LAEA8E8";"Pops";2;"30-Mar-17";"TRUE";1
"B00LAEA8E8";"Brittany Whittaker";1;"16-Feb-17";"TRUE";1
"B00LAEA8E8";"James Stringfellow";5;"29-Aug-15";"TRUE";2
"B00LAEA8E8";"anna boyd";4;"11-Oct-15";"TRUE";19
"B00LAEA8E8";"Claudia";1;"05-Sep-16";"TRUE";3
"B00LAEA8E8";"holly";5;"24-Feb-16";"TRUE";3
"B00LAEA8E8";"Fred T";4;"30-Nov-16";"TRUE";1
"B00LAEA8E8";"Michael Soibelman";5;"09-Sep-19";"TRUE";1
"B00LAEA8E8";"Enock Yatri";1;"31-May-16";"TRUE";2
"B00LAEA8E8";"Amazon Customer";2;"13-Jun-17";"TRUE";1
"B00LAEA8E8";"Jennifer Norton";5;"08-Jul-15";"TRUE";1
"B00LAEA8E8";"Nalky Romero";1;"15-Oct-16";"TRUE";2
"B00LAEA8E8";"Manikandan Jayaraman";1;"15-Jun-16";"TRUE";1
"B00LAEA8E8";"CJ";1;"03-Apr-17";"TRUE";3
"B00LAEA8E8";"Jeffery L Dean";1;"15-Oct-16";"TRUE";1
"B00LAEA8E8";"Amazon Customer";5;"05-May-17";"TRUE";1
"B00LAEA8E8";"Carol L";5;"10-Sep-16";"TRUE";1
"B00LAEA8E8";"Jessic Carter";2;"01-May-17";"TRUE";3
"B00LAEA8E8";"Amazon Customer";1;"15-Mar-17";"TRUE";4
"B00LAEA8E8";"Gloria Artesano";2;"02-Sep-16";"TRUE";1
"B00LAEA8E8";"jose pena";1;"25-Aug-16";"TRUE";1
"B00LAEA8E8";"RTB";5;"27-Dec-16";"TRUE";1
"B00LAEA8E8";"Monte";5;"17-Feb-16";"TRUE";1
"B00LAEA8E8";"rose gillespie";5;"22-Jul-15";"TRUE";2
"B00LAEA8E8";"Prodigy";5;"02-Jan-17";"TRUE";1
"B00LAEA8E8";"zozo";2;"12-May-17";"TRUE";1
"B00LAEA8E8";"Richard Nance";3;"12-Sep-16";"TRUE";1
"B00LAEA8E8";"Amazon Customer";1;"12-Dec-16";"TRUE";1
"B00LAEA8E8";"Amazon Customer";5;"27-Dec-16";"TRUE";1
"B00LAEA8E8";"Jojo";2;"21-Dec-14";"TRUE";1
"B00LAEA8E8";"Amazon Customer";1;"04-May-16";"TRUE";1
"B00LAEA8E8";"Amazon Customer";5;"02-Jan-17";"TRUE";1
"B00LAEA8E8";"SamBarPalm";3;"10-Jun-16";"TRUE";1
"B00LAEA8E8";"Fenika";5;"24-Dec-14";"TRUE";1
"B00LAEA8E8";"Amazon Customer";1;"19-Mar-16";"TRUE";6
"B00LAEA8E8";"Amazon Customer";1;"21-Apr-16";"TRUE";1
"B00LAEA8E8";"terrance l cooper";1;"27-May-16";"TRUE";1
"B00LAEA8E8";"MONICA SHORES";1;"26-Jul-16";"TRUE";5
"B00LAEA8E8";"paul l.";1;"12-Mar-16";"TRUE";7
"B00LAEA8E8";"Andy L.";1;"23-Mar-17";"TRUE";3
"B00LAEA8E8";"Jada @ Twisted Sister's";1;"31-Mar-16";"TRUE";3
"B00LAEA8E8";"davin";1;"26-Feb-17";"TRUE";3
"B00LAEA8E8";"Tiffiny";5;"08-May-17";"TRUE";2
"B00LAEA8E8";"Gummi Mummi";2;"03-May-16";"TRUE";18
"B00LAEA8E8";"Trini";1;"05-Feb-16";"TRUE";3
"B00LAEA8E8";"NetMon";1;"31-Jul-16";"TRUE";1
"B00LAEA8E8";"Rebecca";5;"19-Aug-15";"TRUE";7
"B00LAEA8E8";"martiawesome";1;"11-Apr-16";"TRUE";4
"B00LAEA8E8";"Mauqueita Carter";1;"23-Jun-15";"TRUE";6
"B00LAEA8E8";"AntennaMan";1;"22-Aug-15";"TRUE";6
"B00LAEA8E8";"Amazon Customer";1;"24-Sep-16";"TRUE";1
"B00LAEA8E8";"Amazon Customer";1;"30-Apr-16";"TRUE";1
"B00LAEA8E8";"myeshia";1;"06-Oct-16";"TRUE";5
"B00LAEA8E8";"dh";5;"04-Jan-15";"TRUE";7
"B00LAEA8E8";"Leslie A. Dicurcio";2;"19-May-17";"TRUE";1
"B00LAEA8E8";"Amazon Customer";1;"15-Mar-16";"TRUE";25
"B00LAEA8E8";"Amazon Customer";4;"08-Nov-14";"TRUE";2
"B00LAEA8E8";"Amazon Customer";1;"09-Sep-16";"TRUE";1
"B00LAEA8E8";"Stephanie";5;"14-Aug-14";"TRUE";2
"B00LAEA8E8";"andrew sanderson";1;"28-Apr-15";"TRUE";3
"B00LAEA8E8";"Amazon Customer";2;"19-Feb-16";"TRUE";1
"B00LAEA8E8";"Iliana Donis";5;"10-Apr-15";"TRUE";1
"B00LAEA8E8";"Kindle Customer";1;"25-May-15";"TRUE";4
"B00LAEA8E8";"Mark David Dickinson";5;"22-Dec-14";"TRUE";17
"B00LAEA8E8";"Steve Ellingham";5;"19-Oct-14";"TRUE";8
"B00LAEA8E8";"Amazon Customer";4;"12-Dec-15";"TRUE";1
"B00LAEA8E8";"pinchas";1;"15-Feb-15";"TRUE";4
"B00LAEA8E8";"anis khan";1;"22-Jul-15";"TRUE";4
"B00LAEA8E8";"Wards";1;"10-Jul-16";"FALSE";4
"B00LAEA8E8";"ISAIAH W WILLIAMS";5;"18-Oct-14";"FALSE";30
"B00LAEA8E8";"Amazon Customer";1;"12-Oct-16";"FALSE";1
"B00LAEA8E8";"Amazon Customer";5;"19-Sep-16";"FALSE";2
"B00LAEA8E8";"John Vrablik";5;"19-Aug-14";"FALSE";1
"B00LAEA8E8";"Eric Johnson";5;"02-Aug-15";"TRUE";81
"B00LAEA8E8";"Spittfyre";5;"28-Apr-15";"TRUE";137
"B00LAEA8E8";"Mr. Brass";4;"26-Sep-16";"TRUE";22
"B00LAEA8E8";"Gadgetmom";1;"10-Jun-17";"TRUE";14
"B00LAEA8E8";"Jay Mason";3;"22-Mar-17";"TRUE";14
"B00LAEA8E8";"Denay";1;"28-Feb-18";"TRUE";6
"B00LAEA8E8";"Adam J";1;"07-Nov-17";"TRUE";4
"B00LAEA8E8";"james";5;"30-Aug-16";"TRUE";7
"B00LAEA8E8";"Matt";3;"20-Mar-17";"TRUE";2
"B00LAEA8E8";"Robin Robinson";1;"20-Jul-17";"TRUE";3
"B00LAEA8E8";"Bruce Raley";1;"29-Jan-18";"TRUE";1
"B00LAEA8E8";"fauxqueen";3;"29-Nov-16";"TRUE";1
"B00LAEA8E8";"Leather Mystics";2;"19-Mar-17";"TRUE";5
"B00LAEA8E8";"Bucky B";1;"25-Jun-17";"TRUE";1
"B00LAEA8E8";"S. Zimdahl";4;"16-Oct-16";"TRUE";1
"B00LAEA8E8";"wdwmom";1;"02-Nov-17";"TRUE";2
"B00LAEA8E8";"catPerson93";4;"31-Jul-17";"TRUE";1
"B00LAEA8E8";"Melissa";1;"09-Jan-18";"TRUE";2
"B00LAEA8E8";"Anonymous";4;"25-May-17";"TRUE";1
"B00LAEA8E8";"David";3;"03-Jan-17";"TRUE";1
"B00LAEA8E8";"Jim Davis";1;"28-Aug-17";"TRUE";1
"B00LAEA8E8";"Jessie";5;"21-Mar-16";"TRUE";5
"B00LAEA8E8";"Sabbakwa";4;"20-May-16";"TRUE";2
"B00LAEA8E8";"Lisa Shannon";1;"03-Aug-17";"TRUE";1
"B00LAEA8E8";"Nick";5;"17-Mar-17";"TRUE";5
